"_id","intrimStatus.startTime","applicantComponentResponse.multiBureauJsonRespose.finishedList.responseJsonObject.accountList.dateOpenedOrDisbursed","applicantComponentResponse.multiBureauJsonRespose.finishedList.responseJsonObject.accountList.dateClosed","applicantComponentResponse.multiBureauJsonRespose.finishedList.responseJsonObject.accountList.accountType"
"66897000027","{""$date"":""2020-07-28T06:45:29.359Z""}","21022018",,"07"
"66897000027","{""$date"":""2020-07-28T06:45:29.359Z""}",,,
"88459000004","{""$date"":""2020-07-28T06:45:29.341Z""}",,,
"30773004253","{""$date"":""2020-07-28T06:45:27.006Z""}","26052014","07062016","13"
"30773004253","{""$date"":""2020-07-28T06:45:27.006Z""}",,,
"35935000732","{""$date"":""2020-07-28T06:45:25.185Z""}",,,
"77546000057","{""$date"":""2020-07-28T06:45:25.167Z""}",,,
"859921420000087","{""$date"":""2020-07-28T06:45:24.632Z""}","18122019",,"06"
"859921420000087","{""$date"":""2020-07-28T06:45:24.632Z""}",,,
"54886001255","{""$date"":""2020-07-28T06:45:24.156Z""}",,,
"84432000241","{""$date"":""2020-07-28T06:45:23.711Z""}",,,
"47357000448","{""$date"":""2020-07-28T06:45:21.978Z""}",,,
"33422000138","{""$date"":""2020-07-28T06:45:21.432Z""}",,,
"52057003718","{""$date"":""2020-07-28T06:45:19.589Z""}",,,
"72323000245","{""$date"":""2020-07-28T06:45:19.534Z""}",,,
"62738000268","{""$date"":""2020-07-28T06:45:19.074Z""}",,,
"3000CD0172029","{""$date"":""2020-07-28T06:45:18.552Z""}","22092016","31032018","07"
"3000CD0172029","{""$date"":""2020-07-28T06:45:18.552Z""}","31032018","05072019","07"
"3000CD0172029","{""$date"":""2020-07-28T06:45:18.552Z""}","24112017","16112018","07"
"3000CD0172029","{""$date"":""2020-07-28T06:45:18.552Z""}","24112017","25022019","07"
"3000CD0172029","{""$date"":""2020-07-28T06:45:18.552Z""}","16082016","24112017","07"
"3000CD0172029","{""$date"":""2020-07-28T06:45:18.552Z""}","12082016","24112017","07"
"3000CD0172029","{""$date"":""2020-07-28T06:45:18.552Z""}","07032016","29052017","07"
"3000CD0172029","{""$date"":""2020-07-28T06:45:18.552Z""}","10082015","30042016","07"
"3000CD0172029","{""$date"":""2020-07-28T06:45:18.552Z""}","21052015","02032016","07"
"3000CD0172029","{""$date"":""2020-07-28T06:45:18.552Z""}","10062014","14082015","07"
"3000CD0172029","{""$date"":""2020-07-28T06:45:18.552Z""}","13022014","07032016","07"
"3000CD0172029","{""$date"":""2020-07-28T06:45:18.552Z""}","16122013","15042015","07"
"57373001449","{""$date"":""2020-07-28T06:45:16.743Z""}","11062016","13082016","07"
"57373001449","{""$date"":""2020-07-28T06:45:16.743Z""}",,,
"56991000569","{""$date"":""2020-07-28T06:45:15.643Z""}",,,
"82068001244","{""$date"":""2020-07-28T06:45:12.158Z""}","13012020",,"06"
"33079003253","{""$date"":""2020-07-28T06:45:10.186Z""}","28032007",,"00"
"33079003253","{""$date"":""2020-07-28T06:45:10.186Z""}","22062020",,"53"
"33079003253","{""$date"":""2020-07-28T06:45:10.186Z""}","04052019",,"01"
"33079003253","{""$date"":""2020-07-28T06:45:10.186Z""}","18102018","11092019","06"
"33079003253","{""$date"":""2020-07-28T06:45:10.186Z""}","27062018","22062020","53"
"33079003253","{""$date"":""2020-07-28T06:45:10.186Z""}","09052018","15062018","53"
"33079003253","{""$date"":""2020-07-28T06:45:10.186Z""}","21042018","18032019","06"
"33079003253","{""$date"":""2020-07-28T06:45:10.186Z""}","09052017","07052018","53"
"33079003253","{""$date"":""2020-07-28T06:45:10.186Z""}","03032017","08052017","07"
"33079003253","{""$date"":""2020-07-28T06:45:10.186Z""}","08092016","28022017","07"
"33079003253","{""$date"":""2020-07-28T06:45:10.186Z""}","16082016","07092016","07"
"33079003253","{""$date"":""2020-07-28T06:45:10.186Z""}","01082016","16082016","07"
"33079003253","{""$date"":""2020-07-28T06:45:10.186Z""}","01072016","01082016","07"
"33079003253","{""$date"":""2020-07-28T06:45:10.186Z""}","09062016","01072016","07"
"33079003253","{""$date"":""2020-07-28T06:45:10.186Z""}","09062016","08052017","53"
"33079003253","{""$date"":""2020-07-28T06:45:10.186Z""}","06052016","09062016","07"
"33079003253","{""$date"":""2020-07-28T06:45:10.186Z""}","29042016","06052016","07"
"33079003253","{""$date"":""2020-07-28T06:45:10.186Z""}","22042016","29042016","07"
"33079003253","{""$date"":""2020-07-28T06:45:10.186Z""}","07042016","22042016","07"
"33079003253","{""$date"":""2020-07-28T06:45:10.186Z""}","14032016","22042016","07"
"33079003253","{""$date"":""2020-07-28T06:45:10.186Z""}","06072015","08052017","53"
"33079003253","{""$date"":""2020-07-28T06:45:10.186Z""}","01062015","02032016","53"
"33079003253","{""$date"":""2020-07-28T06:45:10.186Z""}","29052014","06072015","07"
"33079003253","{""$date"":""2020-07-28T06:45:10.186Z""}","25032014","03062015","07"
"33079003253","{""$date"":""2020-07-28T06:45:10.186Z""}","18032013","25032014","07"
"33079003253","{""$date"":""2020-07-28T06:45:10.186Z""}","03062010","07022011","07"
"33079003253","{""$date"":""2020-07-28T06:45:10.186Z""}","10032010","07022011","07"
"33079003253","{""$date"":""2020-07-28T06:45:10.186Z""}","03062015","09062016","07"
"33079003253","{""$date"":""2020-07-28T06:45:10.186Z""}","29052014","07062014","07"
"33079003253","{""$date"":""2020-07-28T06:45:10.186Z""}",,,
"68323000604","{""$date"":""2020-07-28T06:45:09.196Z""}",,,
"32979005065","{""$date"":""2020-07-28T06:45:06.664Z""}","23052019",,"06"
"32979005065","{""$date"":""2020-07-28T06:45:06.664Z""}","10012020","20022020","05"
"32979005065","{""$date"":""2020-07-28T06:45:06.664Z""}","10122019","10012020","05"
"32979005065","{""$date"":""2020-07-28T06:45:06.664Z""}","22072019",,"13"
"32979005065","{""$date"":""2020-07-28T06:45:06.664Z""}","25052019",,"06"
"32979005065","{""$date"":""2020-07-28T06:45:06.664Z""}","13082018",,"13"
"32979005065","{""$date"":""2020-07-28T06:45:06.664Z""}",,,
"74347000309","{""$date"":""2020-07-28T06:45:04.611Z""}",,,
"3002CD0014596","{""$date"":""2020-07-28T06:45:02.835Z""}",,,
"66358000514","{""$date"":""2020-07-28T06:45:02.512Z""}",,,
"48043000357","{""$date"":""2020-07-28T06:45:01.399Z""}",,,
"34837001056","{""$date"":""2020-07-28T06:45:00.507Z""}",,,
"3054CD0291408","{""$date"":""2020-07-28T06:44:56.690Z""}","20102018","21042019","06"
"60030000172","{""$date"":""2020-07-28T06:44:55.848Z""}",,,
"63026000186","{""$date"":""2020-07-28T06:44:54.288Z""}",,,
"44267000136","{""$date"":""2020-07-28T06:44:54.070Z""}",,,
"50752000953","{""$date"":""2020-07-28T06:44:53.378Z""}",,,
"78671001176","{""$date"":""2020-07-28T06:44:49.447Z""}","29022020",,"06"
"78671001176","{""$date"":""2020-07-28T06:44:49.447Z""}",,,
"43896001351","{""$date"":""2020-07-28T06:44:41.669Z""}",,,
"3003CD0109374","{""$date"":""2020-07-28T06:44:40.374Z""}","24052014","16022017","07"
"3003CD0109374","{""$date"":""2020-07-28T06:44:40.374Z""}","11032016","25052016","07"
"3003CD0109374","{""$date"":""2020-07-28T06:44:40.374Z""}","03022016",,"07"
"3003CD0109374","{""$date"":""2020-07-28T06:44:40.374Z""}","23092015","03022016","07"
"3003CD0109374","{""$date"":""2020-07-28T06:44:40.374Z""}","07032012","04102012","15"
"3003CD0109374","{""$date"":""2020-07-28T06:44:40.374Z""}","09032015","23092015","07"
"3004CD0129014","{""$date"":""2020-07-28T06:44:38.552Z""}","07022018",,"02"
"3004CD0129014","{""$date"":""2020-07-28T06:44:38.552Z""}","10062020",,"07"
"3004CD0129014","{""$date"":""2020-07-28T06:44:38.552Z""}","24042020",,"07"
"3004CD0129014","{""$date"":""2020-07-28T06:44:38.552Z""}","02042020",,"07"
"3004CD0129014","{""$date"":""2020-07-28T06:44:38.552Z""}","09012020",,"07"
"3004CD0129014","{""$date"":""2020-07-28T06:44:38.552Z""}","31122019",,"01"
"3004CD0129014","{""$date"":""2020-07-28T06:44:38.552Z""}","04122019",,"07"
"3004CD0129014","{""$date"":""2020-07-28T06:44:38.552Z""}","21112019",,"07"
"3004CD0129014","{""$date"":""2020-07-28T06:44:38.552Z""}","05082019",,"06"
"3004CD0129014","{""$date"":""2020-07-28T06:44:38.552Z""}","31072019",,"07"
"3004CD0129014","{""$date"":""2020-07-28T06:44:38.552Z""}","29072019",,"06"
"3004CD0129014","{""$date"":""2020-07-28T06:44:38.552Z""}","22072019","25102019","07"
"3004CD0129014","{""$date"":""2020-07-28T06:44:38.552Z""}","29062019",,"13"
"3004CD0129014","{""$date"":""2020-07-28T06:44:38.552Z""}","31052019",,"07"
"3004CD0129014","{""$date"":""2020-07-28T06:44:38.552Z""}","11042019","31052019","07"
"3004CD0129014","{""$date"":""2020-07-28T06:44:38.552Z""}","09042019","08012020","32"
"3004CD0129014","{""$date"":""2020-07-28T06:44:38.552Z""}","03042019",,"07"
"3004CD0129014","{""$date"":""2020-07-28T06:44:38.552Z""}","15032019","23042019","07"
"3004CD0129014","{""$date"":""2020-07-28T06:44:38.552Z""}","01022019","29072019","07"
"3004CD0129014","{""$date"":""2020-07-28T06:44:38.552Z""}","07012019","15032019","07"
"3004CD0129014","{""$date"":""2020-07-28T06:44:38.552Z""}","04012019","23042019","07"
"3004CD0129014","{""$date"":""2020-07-28T06:44:38.552Z""}","17122018","02012019","07"
"3004CD0129014","{""$date"":""2020-07-28T06:44:38.552Z""}","13122018","02012019","07"
"3004CD0129014","{""$date"":""2020-07-28T06:44:38.552Z""}","13122018","13072019","06"
"3004CD0129014","{""$date"":""2020-07-28T06:44:38.552Z""}","10122018","04122019","07"
"3004CD0129014","{""$date"":""2020-07-28T06:44:38.552Z""}","04122018",,"07"
"3004CD0129014","{""$date"":""2020-07-28T06:44:38.552Z""}","25092018",,"02"
"3004CD0129014","{""$date"":""2020-07-28T06:44:38.552Z""}","18082018",,"07"
"3004CD0129014","{""$date"":""2020-07-28T06:44:38.552Z""}","25052018","22072019","07"
"3004CD0129014","{""$date"":""2020-07-28T06:44:38.552Z""}","19122017","25052018","07"
"3004CD0129014","{""$date"":""2020-07-28T06:44:38.552Z""}","16102017","22022018","06"
"3004CD0129014","{""$date"":""2020-07-28T06:44:38.552Z""}","31082017","13022018","06"
"3004CD0129014","{""$date"":""2020-07-28T06:44:38.552Z""}","21072017","08112017","07"
"3004CD0129014","{""$date"":""2020-07-28T06:44:38.552Z""}","21062017","01092017","07"
"3004CD0129014","{""$date"":""2020-07-28T06:44:38.552Z""}","03012017","17032017","07"
"3004CD0129014","{""$date"":""2020-07-28T06:44:38.552Z""}","16112016","09042018","07"
"3004CD0129014","{""$date"":""2020-07-28T06:44:38.552Z""}","26092016","24012017","07"
"3004CD0129014","{""$date"":""2020-07-28T06:44:38.552Z""}","31072016","17102019","06"
"3004CD0129014","{""$date"":""2020-07-28T06:44:38.552Z""}","10052016","21062017","07"
"3004CD0129014","{""$date"":""2020-07-28T06:44:38.552Z""}","27042016","12022018","32"
"3004CD0129014","{""$date"":""2020-07-28T06:44:38.552Z""}","28032016","16032017","17"
"3004CD0129014","{""$date"":""2020-07-28T06:44:38.552Z""}","13112015","03012017","07"
"3004CD0129014","{""$date"":""2020-07-28T06:44:38.552Z""}","06112015",,"03"
"3004CD0129014","{""$date"":""2020-07-28T06:44:38.552Z""}","31072014","20102015","01"
"3004CD0129014","{""$date"":""2020-07-28T06:44:38.552Z""}","16052013","31032015","13"
"3004CD0129014","{""$date"":""2020-07-28T06:44:38.552Z""}","06082016","16112016","07"
"73472000049","{""$date"":""2020-07-28T06:44:35.725Z""}","17022020",,"05"
"73472000049","{""$date"":""2020-07-28T06:44:35.725Z""}","15012020","17022020","05"
"73472000049","{""$date"":""2020-07-28T06:44:35.725Z""}","18122019","15012020","05"
"73472000049","{""$date"":""2020-07-28T06:44:35.725Z""}","29102018",,"13"
"73472000049","{""$date"":""2020-07-28T06:44:35.725Z""}",,,
"700221420000136","{""$date"":""2020-07-28T06:44:34.337Z""}","06022018","18042018","07"
"700221420000136","{""$date"":""2020-07-28T06:44:34.337Z""}","20022017","06022018","07"
"700221420000136","{""$date"":""2020-07-28T06:44:34.337Z""}",,,
"67872001239","{""$date"":""2020-07-28T06:44:33.104Z""}",,,
"45517001003","{""$date"":""2020-07-28T06:44:32.759Z""}",,,
"88544000081","{""$date"":""2020-07-28T06:44:32.395Z""}",,,
"55831000171","{""$date"":""2020-07-28T06:44:27.161Z""}",,,
"28584002169","{""$date"":""2020-07-28T06:44:26.690Z""}",,,
"26026011935","{""$date"":""2020-07-28T06:44:26.067Z""}",,,
"38633001366","{""$date"":""2020-07-28T06:44:25.336Z""}",,,
"76573000052","{""$date"":""2020-07-28T06:44:25.296Z""}",,,
"3007CD0131473","{""$date"":""2020-07-28T06:44:24.197Z""}",,,
"3003CD0109375","{""$date"":""2020-07-28T06:44:21.888Z""}",,,
"64565000993","{""$date"":""2020-07-28T06:44:17.564Z""}",,,
"62116000426","{""$date"":""2020-07-28T06:44:14.472Z""}",,,
"809811420000183","{""$date"":""2020-07-28T06:44:14.034Z""}",,,
"809811420000183","{""$date"":""2020-07-28T06:44:14.034Z""}",,,
"29502004905","{""$date"":""2020-07-28T06:44:12.025Z""}","07072016",,"13"
"29502004905","{""$date"":""2020-07-28T06:44:12.025Z""}","25062019",,"05"
"29502004905","{""$date"":""2020-07-28T06:44:12.025Z""}","19122019",,"06"
"29502004905","{""$date"":""2020-07-28T06:44:12.025Z""}","24072019","11032020","06"
"29502004905","{""$date"":""2020-07-28T06:44:12.025Z""}","29042019","09122019","06"
"29502004905","{""$date"":""2020-07-28T06:44:12.025Z""}","13112018","01032020","12"
"29502004905","{""$date"":""2020-07-28T06:44:12.025Z""}","12102018","13052019","06"
"29502004905","{""$date"":""2020-07-28T06:44:12.025Z""}","12102018","13052019","06"
"29502004905","{""$date"":""2020-07-28T06:44:12.025Z""}","14072018",,"05"
"29502004905","{""$date"":""2020-07-28T06:44:12.025Z""}","28062018","09102019","06"
"29502004905","{""$date"":""2020-07-28T06:44:12.025Z""}",,,"12"
"29502004905","{""$date"":""2020-07-28T06:44:12.025Z""}",,,
"64473000247","{""$date"":""2020-07-28T06:44:10.396Z""}",,,
"3029CD0273199","{""$date"":""2020-07-28T06:44:08.003Z""}","08052020",,"00"
"3029CD0273199","{""$date"":""2020-07-28T06:44:08.003Z""}","20112019",,"00"
"3029CD0273199","{""$date"":""2020-07-28T06:44:08.003Z""}","23052017","20112018","01"
"3029CD0273199","{""$date"":""2020-07-28T06:44:08.003Z""}","30082014","19052017","01"
"33635000957","{""$date"":""2020-07-28T06:44:05.780Z""}",,,
"3009CD0173058","{""$date"":""2020-07-28T06:44:01.146Z""}","26072017",,"07"
"3009CD0173058","{""$date"":""2020-07-28T06:44:01.146Z""}","03072017",,"07"
"3009CD0173058","{""$date"":""2020-07-28T06:44:01.146Z""}","19092019",,"13"
"3009CD0173058","{""$date"":""2020-07-28T06:44:01.146Z""}","19122017","18042018","07"
"3009CD0173058","{""$date"":""2020-07-28T06:44:01.146Z""}","09122017","18042018","07"
"31254001808","{""$date"":""2020-07-28T06:44:00.856Z""}",,,
"55079000364","{""$date"":""2020-07-28T06:44:00.443Z""}","03022020",,"05"
"55079000364","{""$date"":""2020-07-28T06:44:00.443Z""}","03022020",,"05"
"55079000364","{""$date"":""2020-07-28T06:44:00.443Z""}","18122019","01012020","05"
"55079000364","{""$date"":""2020-07-28T06:44:00.443Z""}","02122019","18122019","05"
"55079000364","{""$date"":""2020-07-28T06:44:00.443Z""}","02122019","02012020","05"
"55079000364","{""$date"":""2020-07-28T06:44:00.443Z""}","02112019","02122019","05"
"55079000364","{""$date"":""2020-07-28T06:44:00.443Z""}","01112019","02112019","05"
"55079000364","{""$date"":""2020-07-28T06:44:00.443Z""}","29092019","01112019","05"
"55079000364","{""$date"":""2020-07-28T06:44:00.443Z""}","21072019",,"06"
"55079000364","{""$date"":""2020-07-28T06:44:00.443Z""}",,,
"62162001304","{""$date"":""2020-07-28T06:43:59.426Z""}",,,
"69461000474","{""$date"":""2020-07-28T06:43:59.141Z""}","16032020","16032020","05"
"69461000474","{""$date"":""2020-07-28T06:43:59.141Z""}","16032020","23032020","05"
"69461000474","{""$date"":""2020-07-28T06:43:59.141Z""}","09032020","10062020","05"
"69461000474","{""$date"":""2020-07-28T06:43:59.141Z""}","04032020","14032020","05"
"69461000474","{""$date"":""2020-07-28T06:43:59.141Z""}","01032020","25032020","05"
"69461000474","{""$date"":""2020-07-28T06:43:59.141Z""}","07022020","09032020","05"
"69461000474","{""$date"":""2020-07-28T06:43:59.141Z""}","21012020","31032020","05"
"69461000474","{""$date"":""2020-07-28T06:43:59.141Z""}","21012020",,"05"
"69461000474","{""$date"":""2020-07-28T06:43:59.141Z""}","16012020",,"05"
"69461000474","{""$date"":""2020-07-28T06:43:59.141Z""}","08012020","07022020","05"
"69461000474","{""$date"":""2020-07-28T06:43:59.141Z""}","03012020","06012020","05"
"69461000474","{""$date"":""2020-07-28T06:43:59.141Z""}","20122019","08012020","05"
"69461000474","{""$date"":""2020-07-28T06:43:59.141Z""}","05112019",,"06"
"69461000474","{""$date"":""2020-07-28T06:43:59.141Z""}","26052019",,"05"
"69461000474","{""$date"":""2020-07-28T06:43:59.141Z""}","24052019","28102019","06"
"69461000474","{""$date"":""2020-07-28T06:43:59.141Z""}","18052019","28102019","05"
"69461000474","{""$date"":""2020-07-28T06:43:59.141Z""}","16012019","18052019","06"
"69461000474","{""$date"":""2020-07-28T06:43:59.141Z""}","28102018","10062019","06"
"69461000474","{""$date"":""2020-07-28T06:43:59.141Z""}","28102018","09062019","06"
"69461000474","{""$date"":""2020-07-28T06:43:59.141Z""}","17072018","09022019","06"
"69461000474","{""$date"":""2020-07-28T06:43:59.141Z""}","31052018","12102018","06"
"69461000474","{""$date"":""2020-07-28T06:43:59.141Z""}","07042018","27082018","06"
"69461000474","{""$date"":""2020-07-28T06:43:59.141Z""}","31032018","17112018","06"
"69461000474","{""$date"":""2020-07-28T06:43:59.141Z""}","26112017","27082018","06"
"69461000474","{""$date"":""2020-07-28T06:43:59.141Z""}","10102017","31072018","06"
"69461000474","{""$date"":""2020-07-28T06:43:59.141Z""}","08102017","31072018","06"
"69461000474","{""$date"":""2020-07-28T06:43:59.141Z""}","30092017","25022020","06"
"69461000474","{""$date"":""2020-07-28T06:43:59.141Z""}","07062017","10122017","06"
"69461000474","{""$date"":""2020-07-28T06:43:59.141Z""}","12012017","11022018","06"
"69461000474","{""$date"":""2020-07-28T06:43:59.141Z""}","22102016","03112018","13"
"69461000474","{""$date"":""2020-07-28T06:43:59.141Z""}","11052016","09022018","06"
"69461000474","{""$date"":""2020-07-28T06:43:59.141Z""}","21102015","19122018","05"
"69461000474","{""$date"":""2020-07-28T06:43:59.141Z""}","31052015","28012017","00"
"69461000474","{""$date"":""2020-07-28T06:43:59.141Z""}","31052015","28012017","06"
"69461000474","{""$date"":""2020-07-28T06:43:59.141Z""}","11022015","11032015","07"
"69461000474","{""$date"":""2020-07-28T06:43:59.141Z""}","11022015","29012016","07"
"69461000474","{""$date"":""2020-07-28T06:43:59.141Z""}",,,
"27729005608","{""$date"":""2020-07-28T06:43:58.180Z""}",,,
"27729005608","{""$date"":""2020-07-28T06:43:58.180Z""}",,,
"3000CD0172028","{""$date"":""2020-07-28T06:43:54.840Z""}","20072020",,"06"
"3000CD0172028","{""$date"":""2020-07-28T06:43:54.840Z""}","22072019",,"07"
"3000CD0172028","{""$date"":""2020-07-28T06:43:54.840Z""}","25062019",,"06"
"3000CD0172028","{""$date"":""2020-07-28T06:43:54.840Z""}","23072018","22072019","07"
"3000CD0172028","{""$date"":""2020-07-28T06:43:54.840Z""}","08012018","07012019","07"
"3000CD0172028","{""$date"":""2020-07-28T06:43:54.840Z""}","24072017","23072018","07"
"3000CD0172028","{""$date"":""2020-07-28T06:43:54.840Z""}","25042017","10112017","06"
"3000CD0172028","{""$date"":""2020-07-28T06:43:54.840Z""}","31012017",,"08"
"3000CD0172028","{""$date"":""2020-07-28T06:43:54.840Z""}","31122016","24072017","07"
"3000CD0172028","{""$date"":""2020-07-28T06:43:54.840Z""}","31122016","08012018","07"
"3000CD0172028","{""$date"":""2020-07-28T06:43:54.840Z""}","23082016","20072017","06"
"3000CD0172028","{""$date"":""2020-07-28T06:43:54.840Z""}","04012016","31122016","07"
"3000CD0172028","{""$date"":""2020-07-28T06:43:54.840Z""}","04012016","31122016","07"
"3000CD0172028","{""$date"":""2020-07-28T06:43:54.840Z""}","10122014","04012016","53"
"3000CD0172028","{""$date"":""2020-07-28T06:43:54.840Z""}","06122014","04012016","53"
"3000CD0172028","{""$date"":""2020-07-28T06:43:54.840Z""}","28112013","10122014","53"
"3000CD0172028","{""$date"":""2020-07-28T06:43:54.840Z""}","28112013","06122014","53"
"3000CD0172028","{""$date"":""2020-07-28T06:43:54.840Z""}","06062004","04092007","05"
"3000CD0172028","{""$date"":""2020-07-28T06:43:54.840Z""}","21042005","05112007","05"
"3078CD0357291","{""$date"":""2020-07-28T06:43:54.144Z""}",,,
"82932000183","{""$date"":""2020-07-28T06:43:52.919Z""}",,,
"3006CD0076102","{""$date"":""2020-07-28T06:43:52.625Z""}",,,
"882571420000019","{""$date"":""2020-07-28T06:43:50.386Z""}","15012015","10072017","13"
"882571420000019","{""$date"":""2020-07-28T06:43:50.386Z""}","28072007","21072011","01"
"882571420000019","{""$date"":""2020-07-28T06:43:50.386Z""}","18022020",,"06"
"882571420000019","{""$date"":""2020-07-28T06:43:50.386Z""}","30082019","07032020","06"
"882571420000019","{""$date"":""2020-07-28T06:43:50.386Z""}","23082019",,"13"
