"_id","intrimStatus.startTime","applicantComponentResponse.multiBureauJsonRespose.finishedList.responseJsonObject.accountList.dateOpenedOrDisbursed"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","22112016"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","22112016"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","22112016"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","22112016"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","22092016"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","22092016"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","22092016"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","22092016"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","23072016"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","23072016"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","23072016"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","23072016"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","23062016"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","23062016"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","23062016"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","23062016"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","18062016"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","14042016"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","04042016"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","04042016"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","04042016"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","05032016"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","20022016"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","31122015"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","17122015"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","12122015"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","04122015"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","23112015"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","17112015"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","14102015"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","16092015"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","05092015"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","18082015"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","10082015"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","18072015"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","18062015"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","06062015"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","14052015"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","12052015"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","09052015"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","07052015"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","04042015"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","14032015"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","06012015"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","18102014"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","19062018"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","21092015"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","28082015"
"3004CD0129013","{""$date"":""2020-07-28T06:40:50.125Z""}","21042014"
"50400000790","{""$date"":""2020-07-28T06:40:48.949Z""}",
"62633001334","{""$date"":""2020-07-28T06:40:44.500Z""}",
"3000CD0172027","{""$date"":""2020-07-28T06:40:43.820Z""}","30032020"
"3000CD0172027","{""$date"":""2020-07-28T06:40:43.820Z""}","12032020"
"3000CD0172027","{""$date"":""2020-07-28T06:40:43.820Z""}","06032020"
"3000CD0172027","{""$date"":""2020-07-28T06:40:43.820Z""}","24082019"
"3000CD0172027","{""$date"":""2020-07-28T06:40:43.820Z""}","22052020"
"3000CD0172027","{""$date"":""2020-07-28T06:40:43.820Z""}","30122019"
"3000CD0172027","{""$date"":""2020-07-28T06:40:43.820Z""}","18062019"
"3000CD0172027","{""$date"":""2020-07-28T06:40:43.820Z""}","21052019"
"3000CD0172027","{""$date"":""2020-07-28T06:40:43.820Z""}","21012019"
"3000CD0172027","{""$date"":""2020-07-28T06:40:43.820Z""}","29062018"
"3000CD0172027","{""$date"":""2020-07-28T06:40:43.820Z""}","03032014"
"3000CD0172027","{""$date"":""2020-07-28T06:40:43.820Z""}","28072011"
"85205000111","{""$date"":""2020-07-28T06:40:43.753Z""}",
"3004CD0129011","{""$date"":""2020-07-28T06:40:42.165Z""}","30092018"
"53158000500","{""$date"":""2020-07-28T06:40:41.714Z""}",
"74991000121","{""$date"":""2020-07-28T06:40:40.532Z""}",
"3002CD0014593","{""$date"":""2020-07-28T06:40:39.103Z""}","16072020"
"3002CD0014593","{""$date"":""2020-07-28T06:40:39.103Z""}","24102018"
"3002CD0014593","{""$date"":""2020-07-28T06:40:39.103Z""}","31122017"
"62637000130","{""$date"":""2020-07-28T06:40:37.290Z""}",
"27929002405","{""$date"":""2020-07-28T06:40:37.168Z""}",
"31324003862","{""$date"":""2020-07-28T06:40:36.807Z""}",
"52378002165","{""$date"":""2020-07-28T06:40:36.660Z""}",
"52378002165","{""$date"":""2020-07-28T06:40:36.660Z""}",
"43136000746","{""$date"":""2020-07-28T06:40:36.033Z""}",
"43136000746","{""$date"":""2020-07-28T06:40:36.033Z""}",
"68477000539","{""$date"":""2020-07-28T06:40:35.805Z""}",
"61944000219","{""$date"":""2020-07-28T06:40:31.738Z""}",
"48666000156","{""$date"":""2020-07-28T06:40:30.487Z""}",
"31510001031","{""$date"":""2020-07-28T06:40:28.490Z""}","02012020"
"31510001031","{""$date"":""2020-07-28T06:40:28.490Z""}","14032020"
"31510001031","{""$date"":""2020-07-28T06:40:28.490Z""}","23012020"
"31510001031","{""$date"":""2020-07-28T06:40:28.490Z""}",
"81308000210","{""$date"":""2020-07-28T06:40:28.040Z""}",
"72891000209","{""$date"":""2020-07-28T06:40:25.542Z""}",
"86330000045","{""$date"":""2020-07-28T06:40:24.112Z""}",
"86330000045","{""$date"":""2020-07-28T06:40:24.112Z""}",
"64803000164","{""$date"":""2020-07-28T06:40:23.769Z""}",
"53043000267","{""$date"":""2020-07-28T06:40:23.460Z""}",
"50094001660","{""$date"":""2020-07-28T06:40:22.766Z""}","03032014"
"50094001660","{""$date"":""2020-07-28T06:40:22.766Z""}","15022020"
"50094001660","{""$date"":""2020-07-28T06:40:22.766Z""}","27022019"
"50094001660","{""$date"":""2020-07-28T06:40:22.766Z""}","15042017"
"50094001660","{""$date"":""2020-07-28T06:40:22.766Z""}","02072015"
"50094001660","{""$date"":""2020-07-28T06:40:22.766Z""}",
"50479000688","{""$date"":""2020-07-28T06:40:22.438Z""}",
"36849001287","{""$date"":""2020-07-28T06:40:18.554Z""}","21032020"
"36849001287","{""$date"":""2020-07-28T06:40:18.554Z""}","04122019"
"36849001287","{""$date"":""2020-07-28T06:40:18.554Z""}","15102019"
"36849001287","{""$date"":""2020-07-28T06:40:18.554Z""}","10102019"
"36849001287","{""$date"":""2020-07-28T06:40:18.554Z""}","05082019"
"36849001287","{""$date"":""2020-07-28T06:40:18.554Z""}","31102018"
"36849001287","{""$date"":""2020-07-28T06:40:18.554Z""}","27022013"
"36849001287","{""$date"":""2020-07-28T06:40:18.554Z""}","27022013"
"36849001287","{""$date"":""2020-07-28T06:40:18.554Z""}","22022013"
"36849001287","{""$date"":""2020-07-28T06:40:18.554Z""}","19122012"
"36849001287","{""$date"":""2020-07-28T06:40:18.554Z""}","02062012"
"36849001287","{""$date"":""2020-07-28T06:40:18.554Z""}",
"46010001781","{""$date"":""2020-07-28T06:40:18.428Z""}",
"31479000571","{""$date"":""2020-07-28T06:40:16.490Z""}",
"46579003200","{""$date"":""2020-07-28T06:40:16.395Z""}","16032020"
"46579003200","{""$date"":""2020-07-28T06:40:16.395Z""}","08012020"
"46579003200","{""$date"":""2020-07-28T06:40:16.395Z""}","22112019"
"46579003200","{""$date"":""2020-07-28T06:40:16.395Z""}","15092018"
"46579003200","{""$date"":""2020-07-28T06:40:16.395Z""}","21082018"
"46579003200","{""$date"":""2020-07-28T06:40:16.395Z""}","06072018"
"46579003200","{""$date"":""2020-07-28T06:40:16.395Z""}","16052018"
"46579003200","{""$date"":""2020-07-28T06:40:16.395Z""}","16122017"
"46579003200","{""$date"":""2020-07-28T06:40:16.395Z""}","07032017"
"46579003200","{""$date"":""2020-07-28T06:40:16.395Z""}","26122013"
"46579003200","{""$date"":""2020-07-28T06:40:16.395Z""}","06062018"
"46579003200","{""$date"":""2020-07-28T06:40:16.395Z""}","06072017"
"46579003200","{""$date"":""2020-07-28T06:40:16.395Z""}","07032017"
"46579003200","{""$date"":""2020-07-28T06:40:16.395Z""}",
"58419000382","{""$date"":""2020-07-28T06:40:08.045Z""}",
"35821000800","{""$date"":""2020-07-28T06:40:07.464Z""}",
"26557009786","{""$date"":""2020-07-28T06:40:05.694Z""}",
"3061CD0134428","{""$date"":""2020-07-28T06:40:05.316Z""}",
"3078CD0357212","{""$date"":""2020-07-28T06:40:05.308Z""}",
"70805000737","{""$date"":""2020-07-28T06:40:03.483Z""}",
"56163000925","{""$date"":""2020-07-28T06:40:01.895Z""}",
"47040000607","{""$date"":""2020-07-28T06:40:01.435Z""}",
"3006CD0076101","{""$date"":""2020-07-28T06:40:01.043Z""}","25122018"
"3006CD0076101","{""$date"":""2020-07-28T06:40:01.043Z""}","21032019"
"3006CD0076101","{""$date"":""2020-07-28T06:40:01.043Z""}","21022019"
"3006CD0076101","{""$date"":""2020-07-28T06:40:01.043Z""}","18022019"
"3006CD0076101","{""$date"":""2020-07-28T06:40:01.043Z""}","17012018"
"3006CD0076101","{""$date"":""2020-07-28T06:40:01.043Z""}","10012017"
"3006CD0076101","{""$date"":""2020-07-28T06:40:01.043Z""}","12102015"
"3003CD0109373","{""$date"":""2020-07-28T06:39:58.997Z""}","29102019"
"36925005199","{""$date"":""2020-07-28T06:39:58.883Z""}",
"58342000221","{""$date"":""2020-07-28T06:39:58.231Z""}",
"50512000528","{""$date"":""2020-07-28T06:39:54.238Z""}",
"57873000382","{""$date"":""2020-07-28T06:39:52.786Z""}",
"736091420000661","{""$date"":""2020-07-28T06:39:51.459Z""}",
"736091420000661","{""$date"":""2020-07-28T06:39:51.459Z""}",
"63655002097","{""$date"":""2020-07-28T06:39:48.755Z""}",
"51030001038","{""$date"":""2020-07-28T06:39:48.737Z""}",
"3054CD0291427","{""$date"":""2020-07-28T06:39:47.204Z""}","17042007"
"3054CD0291427","{""$date"":""2020-07-28T06:39:47.204Z""}","15092006"
"3054CD0291427","{""$date"":""2020-07-28T06:39:47.204Z""}","02022007"
"3054CD0291427","{""$date"":""2020-07-28T06:39:47.204Z""}","28102006"
"3054CD0291427","{""$date"":""2020-07-28T06:39:47.204Z""}","05072001"
"3054CD0291427","{""$date"":""2020-07-28T06:39:47.204Z""}","08081990"
"3054CD0291426","{""$date"":""2020-07-28T06:39:46.234Z""}",
"53258000277","{""$date"":""2020-07-28T06:39:45.829Z""}",
"50231001727","{""$date"":""2020-07-28T06:39:45.477Z""}",
"33715000123","{""$date"":""2020-07-28T06:39:43.048Z""}",
"847381420000208","{""$date"":""2020-07-28T06:39:42.487Z""}",
"847381420000208","{""$date"":""2020-07-28T06:39:42.487Z""}",
"51617000118","{""$date"":""2020-07-28T06:39:40.578Z""}",
"3006CD0076099","{""$date"":""2020-07-28T06:39:40.198Z""}",
"87428000322","{""$date"":""2020-07-28T06:39:39.461Z""}",
"FBL04200000000898","{""$date"":""2020-07-28T06:39:38.619Z""}",
"3024CD0103178","{""$date"":""2020-07-28T06:39:38.448Z""}","01022019"
"3024CD0103178","{""$date"":""2020-07-28T06:39:38.448Z""}","18032020"
"3024CD0103178","{""$date"":""2020-07-28T06:39:38.448Z""}","23022020"
"3024CD0103178","{""$date"":""2020-07-28T06:39:38.448Z""}","17022020"
"3024CD0103178","{""$date"":""2020-07-28T06:39:38.448Z""}","27012020"
"3024CD0103178","{""$date"":""2020-07-28T06:39:38.448Z""}","18012020"
"3024CD0103178","{""$date"":""2020-07-28T06:39:38.448Z""}","04012020"
"3024CD0103178","{""$date"":""2020-07-28T06:39:38.448Z""}","27122019"
"3024CD0103178","{""$date"":""2020-07-28T06:39:38.448Z""}","27122019"
"3024CD0103178","{""$date"":""2020-07-28T06:39:38.448Z""}","21122019"
"3024CD0103178","{""$date"":""2020-07-28T06:39:38.448Z""}","16122019"
"3024CD0103178","{""$date"":""2020-07-28T06:39:38.448Z""}","11122019"
"3024CD0103178","{""$date"":""2020-07-28T06:39:38.448Z""}","07122019"
"3024CD0103178","{""$date"":""2020-07-28T06:39:38.448Z""}","03122019"
"3024CD0103178","{""$date"":""2020-07-28T06:39:38.448Z""}","08072019"
"3024CD0103178","{""$date"":""2020-07-28T06:39:38.448Z""}","02072019"
"3024CD0103178","{""$date"":""2020-07-28T06:39:38.448Z""}","02072019"
"3024CD0103178","{""$date"":""2020-07-28T06:39:38.448Z""}","22062019"
"3024CD0103178","{""$date"":""2020-07-28T06:39:38.448Z""}","12042019"
"3024CD0103178","{""$date"":""2020-07-28T06:39:38.448Z""}","29122018"
"3024CD0103178","{""$date"":""2020-07-28T06:39:38.448Z""}","29122018"
"3024CD0103178","{""$date"":""2020-07-28T06:39:38.448Z""}","23052018"
"3024CD0103178","{""$date"":""2020-07-28T06:39:38.448Z""}","23052018"
"3024CD0103178","{""$date"":""2020-07-28T06:39:38.448Z""}","08052018"
"3024CD0103178","{""$date"":""2020-07-28T06:39:38.448Z""}","31032018"
"3024CD0103178","{""$date"":""2020-07-28T06:39:38.448Z""}","22012018"
"79431000064","{""$date"":""2020-07-28T06:39:37.886Z""}",
"44383004785","{""$date"":""2020-07-28T06:39:37.617Z""}","28052019"
"44383004785","{""$date"":""2020-07-28T06:39:37.617Z""}","28052019"
"44383004785","{""$date"":""2020-07-28T06:39:37.617Z""}","19052018"
"44383004785","{""$date"":""2020-07-28T06:39:37.617Z""}","30092017"
"44383004785","{""$date"":""2020-07-28T06:39:37.617Z""}","30092017"
"44383004785","{""$date"":""2020-07-28T06:39:37.617Z""}","22052017"
"44383004785","{""$date"":""2020-07-28T06:39:37.617Z""}","28042017"
"44383004785","{""$date"":""2020-07-28T06:39:37.617Z""}","28042017"
"44383004785","{""$date"":""2020-07-28T06:39:37.617Z""}","25042017"
"44383004785","{""$date"":""2020-07-28T06:39:37.617Z""}","13042017"
"44383004785","{""$date"":""2020-07-28T06:39:37.617Z""}","24012017"
"44383004785","{""$date"":""2020-07-28T06:39:37.617Z""}","31102015"
"44383004785","{""$date"":""2020-07-28T06:39:37.617Z""}","31102015"
"44383004785","{""$date"":""2020-07-28T06:39:37.617Z""}","18092015"
"44383004785","{""$date"":""2020-07-28T06:39:37.617Z""}","29072015"
"44383004785","{""$date"":""2020-07-28T06:39:37.617Z""}","20032015"
"44383004785","{""$date"":""2020-07-28T06:39:37.617Z""}","09022015"
"44383004785","{""$date"":""2020-07-28T06:39:37.617Z""}","12042014"
"44383004785","{""$date"":""2020-07-28T06:39:37.617Z""}","14122012"
"44383004785","{""$date"":""2020-07-28T06:39:37.617Z""}","01102012"
"44383004785","{""$date"":""2020-07-28T06:39:37.617Z""}","17092012"
"44383004785","{""$date"":""2020-07-28T06:39:37.617Z""}","19092014"
"44383004785","{""$date"":""2020-07-28T06:39:37.617Z""}","23092013"
"44383004785","{""$date"":""2020-07-28T06:39:37.617Z""}",
"49520001854","{""$date"":""2020-07-28T06:39:36.203Z""}",
"51697003574","{""$date"":""2020-07-28T06:39:35.874Z""}","28042017"
"51697003574","{""$date"":""2020-07-28T06:39:35.874Z""}","20032017"
"51697003574","{""$date"":""2020-07-28T06:39:35.874Z""}","16062015"
"51697003574","{""$date"":""2020-07-28T06:39:35.874Z""}","14032014"
"51697003574","{""$date"":""2020-07-28T06:39:35.874Z""}","26122013"
"51697003574","{""$date"":""2020-07-28T06:39:35.874Z""}","26122013"
"51697003574","{""$date"":""2020-07-28T06:39:35.874Z""}","26122013"
"51697003574","{""$date"":""2020-07-28T06:39:35.874Z""}","26022015"
"51697003574","{""$date"":""2020-07-28T06:39:35.874Z""}","30042014"
"51697003574","{""$date"":""2020-07-28T06:39:35.874Z""}",
"3078CD0357271","{""$date"":""2020-07-28T06:39:34.882Z""}","28112019"
"3078CD0357271","{""$date"":""2020-07-28T06:39:34.882Z""}","31102019"
"3078CD0357271","{""$date"":""2020-07-28T06:39:34.882Z""}","24012017"
"3078CD0357271","{""$date"":""2020-07-28T06:39:34.882Z""}","24022015"
"3078CD0357271","{""$date"":""2020-07-28T06:39:34.882Z""}","15062010"
"3003CD0109376","{""$date"":""2020-07-28T06:39:33.341Z""}","17032020"
"3003CD0109376","{""$date"":""2020-07-28T06:39:33.341Z""}","06062019"
"3003CD0109376","{""$date"":""2020-07-28T06:39:33.341Z""}","19032019"
"3003CD0109376","{""$date"":""2020-07-28T06:39:33.341Z""}","06092018"
"3003CD0109376","{""$date"":""2020-07-28T06:39:33.341Z""}","31012018"
"3003CD0109376","{""$date"":""2020-07-28T06:39:33.341Z""}","07092017"
"3003CD0109376","{""$date"":""2020-07-28T06:39:33.341Z""}","06092017"
"3003CD0109376","{""$date"":""2020-07-28T06:39:33.341Z""}","02082017"
"3003CD0109376","{""$date"":""2020-07-28T06:39:33.341Z""}","07092016"
"3003CD0109376","{""$date"":""2020-07-28T06:39:33.341Z""}","09052016"
"3003CD0109376","{""$date"":""2020-07-28T06:39:33.341Z""}","07102015"
"3003CD0109376","{""$date"":""2020-07-28T06:39:33.341Z""}","07092015"
"3003CD0109376","{""$date"":""2020-07-28T06:39:33.341Z""}","06052015"
"3003CD0109376","{""$date"":""2020-07-28T06:39:33.341Z""}","20092014"
"3003CD0109376","{""$date"":""2020-07-28T06:39:33.341Z""}","05052014"
"898471420000001","{""$date"":""2020-07-28T06:39:29.898Z""}","13102012"
"898471420000001","{""$date"":""2020-07-28T06:39:29.898Z""}","11062011"
"898471420000001","{""$date"":""2020-07-28T06:39:29.898Z""}","04022013"
"898471420000001","{""$date"":""2020-07-28T06:39:29.898Z""}","29042017"
"898471420000001","{""$date"":""2020-07-28T06:39:29.898Z""}","24112011"
"898471420000001","{""$date"":""2020-07-28T06:39:29.898Z""}","06012011"
"898471420000001","{""$date"":""2020-07-28T06:39:29.898Z""}",
"25057004362","{""$date"":""2020-07-28T06:39:26.277Z""}","27122019"
"25057004362","{""$date"":""2020-07-28T06:39:26.277Z""}","11122018"
"25057004362","{""$date"":""2020-07-28T06:39:26.277Z""}",
"70289000788","{""$date"":""2020-07-28T06:39:24.178Z""}",
"70289000788","{""$date"":""2020-07-28T06:39:24.178Z""}",
"34947000773","{""$date"":""2020-07-28T06:39:23.317Z""}",
"76916000072","{""$date"":""2020-07-28T06:39:23.173Z""}",
"3021CD0119275","{""$date"":""2020-07-28T06:39:19.592Z""}","27022019"
"66255004435","{""$date"":""2020-07-28T06:39:17.013Z""}",
"25245006687","{""$date"":""2020-07-28T06:39:14.023Z""}",
"25245006687","{""$date"":""2020-07-28T06:39:14.023Z""}",
"26562003884","{""$date"":""2020-07-28T06:39:13.758Z""}",
"48353001257","{""$date"":""2020-07-28T06:39:13.664Z""}",
"29454000186","{""$date"":""2020-07-28T06:39:13.302Z""}",
"26556000602","{""$date"":""2020-07-28T06:39:13.105Z""}",
"63173000323","{""$date"":""2020-07-28T06:39:13.100Z""}",
"39936000161","{""$date"":""2020-07-28T06:39:11.807Z""}",
"39936000162","{""$date"":""2020-07-28T06:39:11.807Z""}",
"3025CD0170505","{""$date"":""2020-07-28T06:39:11.771Z""}",
"71095000151","{""$date"":""2020-07-28T06:39:10.843Z""}","16082019"
"71095000151","{""$date"":""2020-07-28T06:39:10.843Z""}","09092019"
"71095000151","{""$date"":""2020-07-28T06:39:10.843Z""}","09092019"
"71095000151","{""$date"":""2020-07-28T06:39:10.843Z""}","24022020"
"71095000151","{""$date"":""2020-07-28T06:39:10.843Z""}","24102019"
"71095000151","{""$date"":""2020-07-28T06:39:10.843Z""}","15102019"
"71095000151","{""$date"":""2020-07-28T06:39:10.843Z""}","09092019"
"71095000151","{""$date"":""2020-07-28T06:39:10.843Z""}","09092019"
"71095000151","{""$date"":""2020-07-28T06:39:10.843Z""}","06092019"
"71095000151","{""$date"":""2020-07-28T06:39:10.843Z""}","16072019"
"71095000151","{""$date"":""2020-07-28T06:39:10.843Z""}","29062019"
"71095000151","{""$date"":""2020-07-28T06:39:10.843Z""}","12122018"
"71095000151","{""$date"":""2020-07-28T06:39:10.843Z""}","12122018"
"71095000151","{""$date"":""2020-07-28T06:39:10.843Z""}","30112018"
"71095000151","{""$date"":""2020-07-28T06:39:10.843Z""}","29122017"
"71095000151","{""$date"":""2020-07-28T06:39:10.843Z""}","29052017"
"71095000151","{""$date"":""2020-07-28T06:39:10.843Z""}","06052017"
"71095000151","{""$date"":""2020-07-28T06:39:10.843Z""}","06052017"
"71095000151","{""$date"":""2020-07-28T06:39:10.843Z""}","08042017"
"71095000151","{""$date"":""2020-07-28T06:39:10.843Z""}","08042017"
"71095000151","{""$date"":""2020-07-28T06:39:10.843Z""}","04032017"
"71095000151","{""$date"":""2020-07-28T06:39:10.843Z""}","04032017"
"71095000151","{""$date"":""2020-07-28T06:39:10.843Z""}","04032017"
"71095000151","{""$date"":""2020-07-28T06:39:10.843Z""}","03112016"
"71095000151","{""$date"":""2020-07-28T06:39:10.843Z""}","25102016"
"71095000151","{""$date"":""2020-07-28T06:39:10.843Z""}","12102016"
"71095000151","{""$date"":""2020-07-28T06:39:10.843Z""}","01102016"
"71095000151","{""$date"":""2020-07-28T06:39:10.843Z""}","27092016"
"71095000151","{""$date"":""2020-07-28T06:39:10.843Z""}","27092016"
"71095000151","{""$date"":""2020-07-28T06:39:10.843Z""}","20062016"
"71095000151","{""$date"":""2020-07-28T06:39:10.843Z""}","20062016"
"71095000151","{""$date"":""2020-07-28T06:39:10.843Z""}","23052016"
